,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
10781,PRESERVED_SPECIMEN,Naucleopsis naga,4140426,GBIF,,Manuel Vargas,,9.825,-83.063889,"Fila Matama, Cerro Muchilla, Falda NW. Ro Bananito, Selva Bananito Lodge.",2008.0,1,1,1,,WGS84,2019,Barry Hammel; Sharon Christoph ; Chris. Davidson ; Isabel Pérez
10783,PRESERVED_SPECIMEN,Naucleopsis naga,4140425,GBIF,,Manuel Vargas,,9.825,-83.063889,"Fila Matama, Cerro Muchilla, Falda NW. Ro Bananito, Selva Bananito Lodge.",2008.0,1,1,1,,WGS84,2019,Barry Hammel; Sharon Christoph ; Chris. Davidson ; Isabel Pérez
11047,PRESERVED_SPECIMEN,Naucleopsis naga,4156253,GBIF,,Manuel Vargas,,10.186722,-83.86155600000001,R. B. Bosque Lluvioso. Sendero Los Gigantes.,2008.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Diego Castillo
11215,PRESERVED_SPECIMEN,Naucleopsis naga,4194804,GBIF,,Manuel Vargas,,10.191111,-83.857778,Bosque Lluvioso. Sendero Central.,2005.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Guillermo Villalobos
11422,PRESERVED_SPECIMEN,Naucleopsis naga,4208686,GBIF,,Manuel Vargas,,10.193444,-83.87169399999999,"Reserva Biológica Bosque Lluvioso, Límite trasero",2007.0,1,1,1,,WGS84,2019,Luis Diego Vargas; Jorge Blanco
12353,PRESERVED_SPECIMEN,Naucleopsis naga,4372582,GBIF,,Manuel Vargas,,8.736111,-83.466667,Mogos. Bahía Chal.,2013.0,1,1,1,,WGS84,2019,Nelson A. Zamora Villalobos; Reinaldo Aguilar ; Guillermo Villalobos ; Soo-Yong Kim ; D. Solorzano
12354,PRESERVED_SPECIMEN,Naucleopsis naga,4372583,GBIF,,Manuel Vargas,,8.736111,-83.466667,Mogos. Bahía Chal.,2013.0,1,1,1,,WGS84,2019,Nelson A. Zamora Villalobos; Reinaldo Aguilar ; Guillermo Villalobos ; Soo-Yong Kim ; D. Solorzano
12355,PRESERVED_SPECIMEN,Naucleopsis naga,4372584,GBIF,,Manuel Vargas,,8.736111,-83.466667,Mogos. Bahía Chal.,2013.0,1,1,1,,WGS84,2019,Nelson A. Zamora Villalobos; Reinaldo Aguilar ; Guillermo Villalobos ; Soo-Yong Kim ; D. Solorzano
14190,PRESERVED_SPECIMEN,Naucleopsis naga,52312,GBIF,6645,Manuel Vargas,,6.75,-76.416667,"Corregimiento Murrí, La Blanquita, alto de Cuevas, km 14.5 O de Nutibara en la vía a La Blanquita",1988.0,1,1,1,,WGS84,2019,Callejas R. | Betancur J. | Arbeláez A. | Castaño I.
14201,PRESERVED_SPECIMEN,Naucleopsis naga,55913,GBIF,903,Manuel Vargas,,6.9,-75.133333,"Vereda El Oso, carretera Amalfi - Medellín, km 13 - 16",1988.0,1,1,1,,WGS84,2019,Betancur J. | Roldán F. | Escobar O.
14278,PRESERVED_SPECIMEN,Naucleopsis naga,92837,GBIF,658,Manuel Vargas,,6.540725,-76.631615,Comunidad indígena de Jarapeto y Gengado,1993.0,1,1,1,,WGS84,2019,Gómez J.
14280,PRESERVED_SPECIMEN,Naucleopsis naga,92952,GBIF,658,Manuel Vargas,,6.540725,-76.631615,Comunidad indígena de Jarapeto y Gengado,1993.0,1,1,1,,WGS84,2019,Gómez J.
14284,PRESERVED_SPECIMEN,Naucleopsis naga,93863,GBIF,4443,Manuel Vargas,,1.3,-78.133333,"Corregimiento Altaquer, vereda El Barro, Reserva Natural Río Ñambí, margen derecha del río Ñambí",1993.0,1,1,1,,WGS84,2019,Betancur J. | Guzmán A. | López R. | Vargas S.
14374,PRESERVED_SPECIMEN,Naucleopsis naga,2000120,GBIF,59669,Manuel Vargas,,1.0833,-78.0167,"Nariño: La Planada Reserve, near Ricaurte.",1987.0,1,1,1,,WGS84,2019,"Al Gentry, Olga Benavides, P. Keating"
14537,PRESERVED_SPECIMEN,Naucleopsis naga,2707017,GBIF,Rueda 17842,Manuel Vargas,,10.966660000000001,-84.33333,"Municipio de El Castillo, Refugio Bartola.",2005.0,1,1,1,,WGS84,2019,R.M. Rueda|L.D. Paguaga|H. Mendoza|Nelson Zamora|Daniel Solano
14616,PRESERVED_SPECIMEN,Naucleopsis naga,2724058,GBIF,Wilbur 34524,Manuel Vargas,,10.43138,-84.00361,La Selva Biological Station.,1984.0,1,1,1,,WGS84,2019,Robert L. Wilbur|Brian Jacobs
