,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
15585,PRESERVED_SPECIMEN,Eschweilera harmonii,301154,GBIF,Harmon 218,Manuel Vargas,,9.38,-84.15,Parque Nac. Manuel Antonio Quepos. Primary forest.,1991.0,1,1,1,,WGS84,2019,Patrick K. Harmon
46541,PRESERVED_SPECIMEN,Eschweilera harmonii,728922,GBIF,218,Manuel Vargas,,9.38,-84.1447,Parque Nac. Manuel Antonio Quepos.,1991.0,1,1,1,,WGS84,2019,P. Harmon
