,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
18669,PRESERVED_SPECIMEN,Licania platycalyx,FMB-67283,GBIF,5446,Manuel Vargas,,4.7446720000000004,-76.22841700000001,"Vereda Costa Seca, finca La Española",2003.0,1,1,1,,WGS84,2019,"Vélez, J. | Villa, F."
18675,PRESERVED_SPECIMEN,Licania platycalyx,FMB-68005,GBIF,171,Manuel Vargas,,7.043611,-72.95,"Vereda Cristales, Estación Experimental y Demostrativa El Rasgón",2004.0,1,1,1,,WGS84,2019,"Dueñas, Ariel | Mendoza, Humberto | Sánchez, R. | Robles, Aura | Pérez, L."
18676,PRESERVED_SPECIMEN,Licania platycalyx,FMB-67992,GBIF,16222,Manuel Vargas,,7.043611,-72.95,"Vereda Cristales, Estación Experimental y Demostrativa El Rasgón",2004.0,1,1,1,,WGS84,2019,"Mendoza, Humberto | Sánchez, R. | Pérez, L. | Dueñas, Ariel | Angarita, H."
18677,PRESERVED_SPECIMEN,Licania platycalyx,FMB-67993,GBIF,16221,Manuel Vargas,,7.043611,-72.95,"Vereda Cristales, Estación Experimental y Demostrativa El Rasgón",2004.0,1,1,1,,WGS84,2019,"Mendoza, Humberto | Sánchez, R. | Pérez, L. | Dueñas, Ariel | Angarita, H."
18692,PRESERVED_SPECIMEN,Licania platycalyx,FMB-72994,GBIF,16220,Manuel Vargas,,7.043611,-72.95,"Vereda Cristales, Estación Experimental y Demostrativa El Rasgón",2004.0,1,1,1,,WGS84,2019,"Mendoza, Humberto | Sánchez, R. | Pérez, L. | Dueñas, Ariel | Angarita, H."
18717,PRESERVED_SPECIMEN,Licania platycalyx,FMB-80679,GBIF,16496,Manuel Vargas,,1.81,-76.349722,"Vereda La Castellana, Reserva Natural Privada Los Yalcones, Alrededores de la casa de la reserva",2005.0,1,1,1,,WGS84,2019,"Mendoza, Humberto | Robles, Aura"
18766,PRESERVED_SPECIMEN,Licania platycalyx,IAvH-CT-1526,GBIF,JPM 85,Manuel Vargas,,1.1522219999999999,-77.985556,"Reserva Natural La Planada, parcela permanente Instituto Humboldt",2002.0,1,1,1,,WGS84,2019,"Palacio-Mejía, Juan-D."
19657,PRESERVED_SPECIMEN,Licania platycalyx,Temp-ADD493,GBIF,21942,Manuel Vargas,,7.00185,-72.88164,"Vereda La Salina, trocha entre el campamento (7,0029722 / -72,873972) y la quebrada y hacienda San Francisco",2018.0,1,1,1,,WGS84,2019,Humberto Mendoza | Angela Celis | Alba Yaneth Robles | Seonghyum Cho | Sun Byung Yum
19768,PRESERVED_SPECIMEN,Licania platycalyx,339348,GBIF,3515,Manuel Vargas,,6.571623,-76.270239,"Antioquia. Parque Nacional Natural ""Las Orquideas"", Sector Venados arriba, margen derecha del río Venados.",1988.0,1,1,1,,WGS84,2019,A. Cogollo
20746,PRESERVED_SPECIMEN,Licania platycalyx,0849,GBIF,728,Manuel Vargas,,6.051028,-75.323725,La Chapa,,1,1,1,,WGS84,2019,Sergio Rodríguez; Cristina Gómez
20747,PRESERVED_SPECIMEN,Licania platycalyx,0850,GBIF,1022,Manuel Vargas,,6.116667,-75.516667,El Carmen,,1,1,1,,WGS84,2019,Fernando Alzate; Jorge Sierra
22952,PRESERVED_SPECIMEN,Licania platycalyx,159794,GBIF,,Manuel Vargas,,9.39,-83.08,Alto Lari. Kivut.,1992.0,1,1,1,,WGS84,2019,"Aguilar, Reinaldo"
22954,PRESERVED_SPECIMEN,Licania platycalyx,162008,GBIF,,Manuel Vargas,,9.39,-83.08,"Amubri, Alto Lari Kivut.",1992.0,1,1,1,,WGS84,2019,"Herrera, Gerardo"
26974,PRESERVED_SPECIMEN,Licania platycalyx,388,GBIF,,Manuel Vargas,,7.049125,-72.9345,,1990.0,1,1,1,,WGS84,2019,D. Roncancio
33644,PRESERVED_SPECIMEN,Licania platycalyx,V0053874F,GBIF,5336,Manuel Vargas,,3.8811,-72.8667,,1939.0,1,1,1,,WGS84,2019,E. Pérez Arbeláez & J. Cuatrecasas
33912,PRESERVED_SPECIMEN,Licania platycalyx,V0184532F,GBIF,,Manuel Vargas,,7.0758,-65.9119,,,1,1,1,,WGS84,2019,
34517,PRESERVED_SPECIMEN,Licania platycalyx,V0184525F,GBIF,4639,Manuel Vargas,,0.35,-79.73,"Bilsa Biological Station. Reserva Ecologica  Mache-Chindu, 35 km. W of Quininde. Cube River (NE corner of Station).",1998.0,1,1,1,,WGS84,2019,J. L. Clark & et al.
35296,MATERIAL_SAMPLE,Licania platycalyx,Temp-ADF627,GBIF,HMC-21942,Manuel Vargas,,7.00185,-72.88164,"Vereda La Salina, trocha entre el campamento (7,0029722 / -72,873972) y la quebrada y hacienda San Francisco",2018.0,1,1,1,,WGS84,2019,Humberto Mendoza
43626,HUMAN_OBSERVATION,Licania platycalyx,2012:FNC:GEF:PNUD:Plantae:001630,GBIF,,Manuel Vargas,,1.5592780000000002,-77.084778,"Vereda Las Palmas, Finca Las Palmas, Bosque 1, Punto de Censo 2",2012.0,1,1,1,,WGS84,2019,Enrique Méndez Vargas
43627,HUMAN_OBSERVATION,Licania platycalyx,2012:FNC:GEF:PNUD:Plantae:001738,GBIF,,Manuel Vargas,,1.558806,-77.084806,"Vereda Las Palmas, Finca Las Palmas, Bosque 2, Punto de Censo 2",2012.0,1,1,1,,WGS84,2019,Enrique Méndez Vargas
43628,HUMAN_OBSERVATION,Licania platycalyx,2012:FNC:GEF:PNUD:Plantae:001756,GBIF,,Manuel Vargas,,1.558806,-77.084806,"Vereda Las Palmas, Finca Las Palmas, Bosque 2, Punto de Censo 3",2012.0,1,1,1,,WGS84,2019,Enrique Méndez Vargas
43629,HUMAN_OBSERVATION,Licania platycalyx,2012:FNC:GEF:PNUD:Plantae:001758,GBIF,,Manuel Vargas,,1.558806,-77.084806,"Vereda Las Palmas, Finca Las Palmas, Bosque 2, Punto de Censo 3",2012.0,1,1,1,,WGS84,2019,Enrique Méndez Vargas
43630,HUMAN_OBSERVATION,Licania platycalyx,2012:FNC:GEF:PNUD:Plantae:001839,GBIF,,Manuel Vargas,,1.557778,-77.08502800000001,"Vereda Las Palmas, Finca Las Palmas, Bosque 3, Punto de Censo 4",2012.0,1,1,1,,WGS84,2019,Enrique Méndez Vargas
43637,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:000016,GBIF,15,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43641,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:000301,GBIF,236,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43644,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:000540,GBIF,404,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43652,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:001267,GBIF,943,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43657,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:001792,GBIF,1313,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43660,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:002344,GBIF,1760,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43668,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:003339,GBIF,2615,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43673,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:004286,GBIF,3381,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43677,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:004769,GBIF,3819,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2003.0,1,1,1,,WGS84,2019,
43692,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:006071,GBIF,10386,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43694,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:006238,GBIF,10495,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43701,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:007483,GBIF,11463,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43704,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:007585,GBIF,11544,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43705,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:007611,GBIF,11565,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43706,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:007675,GBIF,11609,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43707,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:007737,GBIF,11663,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43715,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:009166,GBIF,12737,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43720,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:009424,GBIF,12924,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
43727,HUMAN_OBSERVATION,Licania platycalyx,IAvH:BICUB:LAPLANADA:MAGNOLIOPSIDA:OBSERVACIONHUMANA:I2D-BIO_2014_IPT012:010059,GBIF,13441,Manuel Vargas,,1.316667,-77.983333,Reserva Natural La Planada,2002.0,1,1,1,,WGS84,2019,
